キャンペーンのパフォーマンス
2021年1月1日 - 2026年6月15日
時間帯,曜日,キャンペーン,クリック数,表示回数,クリック率,通貨コード,平均クリック単価,費用,コンバージョン,コンバージョン率,コンバージョン単価
1,木曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
1,金曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
1,土曜日,02_一般／リースバック-フレーズ以上,0,0,0,JPY,0,0,0.00,0,0
1,日曜日,L2_リースバック｜最適化テスト,0,0,0,JPY,0,0,0.00,0,0
1,日曜日,【CP】検索_リースバックコンサル,4,119,3.36%,JPY,1253,5012,0.00,0.00%,0
1,月曜日,【CP】検索_リースバックコンサル,10,100,10.00%,JPY,2722,27222,1.00,10.00%,27222
1,火曜日,【CP】検索_リースバックコンサル,9,140,6.43%,JPY,1910,17191,0.00,0.00%,0
1,水曜日,【CP】検索_リースバックコンサル,5,127,3.94%,JPY,1864,9321,0.00,0.00%,0
1,木曜日,【CP】検索_リースバックコンサル,8,114,7.02%,JPY,1416,11325,0.00,0.00%,0
1,金曜日,【CP】検索_リースバックコンサル,9,119,7.56%,JPY,2765,24889,0.00,0.00%,0
1,土曜日,【CP】検索_リースバックコンサル,3,104,2.88%,JPY,2816,8449,0.00,0.00%,0
1,日曜日,【CP】P-MAX_リースバックコンサル,35,"1,524",2.30%,JPY,27,961,0.00,0.00%,0
1,月曜日,【CP】P-MAX_リースバックコンサル,4,155,2.58%,JPY,92,367,0.00,0.00%,0
1,火曜日,【CP】P-MAX_リースバックコンサル,6,169,3.55%,JPY,45,271,1.00,14.29%,271
1,水曜日,【CP】P-MAX_リースバックコンサル,7,182,3.85%,JPY,32,226,0.00,0.00%,0
1,木曜日,【CP】P-MAX_リースバックコンサル,13,562,2.31%,JPY,59,773,0.00,0.00%,0
1,金曜日,【CP】P-MAX_リースバックコンサル,0,40,0.00%,JPY,0,67,0.00,0.00%,0
1,土曜日,【CP】P-MAX_リースバックコンサル,23,909,2.53%,JPY,36,836,0.00,0.00%,0
1,日曜日,【CP】リマーケティング_リースバックコンサル,4,287,1.39%,JPY,19,77,0.00,0.00%,0
1,月曜日,【CP】リマーケティング_リースバックコンサル,6,276,2.17%,JPY,27,159,0.00,0.00%,0
1,火曜日,【CP】リマーケティング_リースバックコンサル,0,103,0.00%,JPY,0,0,0.00,0,0
1,水曜日,【CP】リマーケティング_リースバックコンサル,0,113,0.00%,JPY,0,0,0.00,0,0
1,木曜日,【CP】リマーケティング_リースバックコンサル,1,124,0.81%,JPY,26,26,0.00,0.00%,0
1,金曜日,【CP】リマーケティング_リースバックコンサル,7,142,4.93%,JPY,36,253,0.00,0.00%,0
1,土曜日,【CP】リマーケティング_リースバックコンサル,1,96,1.04%,JPY,26,26,0.00,0.00%,0
1,日曜日,【CP】検索_「リースバック」完全一致のみ,0,8,0.00%,JPY,0,0,0.00,0,0
1,水曜日,【CP】検索_「リースバック」完全一致のみ,1,3,33.33%,JPY,2950,2950,0.00,0.00%,0
1,木曜日,【CP】検索_「リースバック」完全一致のみ,1,2,50.00%,JPY,4072,4072,0.00,0.00%,0
1,金曜日,【CP】検索_「リースバック」完全一致のみ,0,3,0.00%,JPY,0,0,0.00,0,0
1,土曜日,【CP】検索_「リースバック」完全一致のみ,1,2,50.00%,JPY,5985,5985,1.00,100.00%,5985
1,日曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,月曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,火曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,水曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,木曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,金曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,土曜日,NEW［不動産］リースバック,0,0,0,JPY,0,0,0.00,0,0
1,日曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,月曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,火曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,水曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,木曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,金曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,土曜日,NEW［不動産］リースバック｜2026,0,0,0,JPY,0,0,0.00,0,0
1,日曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
1,月曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
1,火曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
1,水曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
1,木曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
1,金曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
1,土曜日,［不動産］リースバック｜強化,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,01_指名,1,1,100.00%,JPY,764,764,0.00,0.00%,0
2,金曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,01_指名,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,※終了※02_一般,1,9,11.11%,JPY,806,806,0.00,0.00%,0
2,月曜日,※終了※02_一般,1,4,25.00%,JPY,809,809,0.55,54.84%,1475
2,火曜日,※終了※02_一般,0,1,0.00%,JPY,0,0,0.00,0,0
2,水曜日,※終了※02_一般,0,8,0.00%,JPY,0,0,0.00,0,0
2,木曜日,※終了※02_一般,0,6,0.00%,JPY,0,0,0.00,0,0
2,金曜日,※終了※02_一般,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,※終了※02_一般,0,3,0.00%,JPY,0,0,0.00,0,0
2,月曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,※終了※03_競合,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック複合KW,0,2,0.00%,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック複合KW,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック複合KW,0,2,0.00%,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック単一KW,1,3,33.33%,JPY,1604,1604,0.00,0.00%,0
2,金曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック単一KW,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,FIND／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般｜リースバック＋比較,0,1,0.00%,JPY,0,0,0.00,0,0
2,金曜日,02_一般｜リースバック＋比較,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般｜リースバック＋比較,0,3,0.00%,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック-部分一致,1,39,2.56%,JPY,479,479,0.00,0.00%,0
2,月曜日,02_一般／リースバック-部分一致,1,37,2.70%,JPY,272,272,0.00,0.00%,0
2,火曜日,02_一般／リースバック-部分一致,4,21,19.05%,JPY,380,1518,0.00,0.00%,0
2,水曜日,02_一般／リースバック-部分一致,1,27,3.70%,JPY,370,370,0.00,0.00%,0
2,木曜日,02_一般／リースバック-部分一致,2,16,12.50%,JPY,282,563,0.00,0.00%,0
2,金曜日,02_一般／リースバック-部分一致,1,27,3.70%,JPY,229,229,0.00,0.00%,0
2,土曜日,02_一般／リースバック-部分一致,2,47,4.26%,JPY,217,433,0.00,0.00%,0
2,日曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜再構築,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／地域,0,1,0.00%,JPY,0,0,0.00,0,0
2,水曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／地域,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／地域,0,2,0.00%,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜再々構築,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜再々構築 #2,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜再々構築 #3,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜再々構築 #4,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,6,0.00%,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜再々構築 #5,1,13,7.69%,JPY,387,387,0.00,0.00%,0
2,金曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜再々構築 #5,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-完全一致,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,L2_一般｜リースバック - LP06,0,8,0.00%,JPY,0,0,0.00,0,0
2,月曜日,L2_一般｜リースバック - LP06,4,42,9.52%,JPY,174,694,0.00,0.00%,0
2,火曜日,L2_一般｜リースバック - LP06,3,49,6.12%,JPY,338,1015,0.00,0.00%,0
2,水曜日,L2_一般｜リースバック - LP06,8,75,10.67%,JPY,119,952,0.00,0.00%,0
2,木曜日,L2_一般｜リースバック - LP06,1,1,100.00%,JPY,4464,4464,0.00,0.00%,0
2,金曜日,L2_一般｜リースバック - LP06,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,L2_一般｜リースバック - LP06,0,7,0.00%,JPY,0,0,0.00,0,0
2,日曜日,L2_一般｜リースバック - LP07,1,14,7.14%,JPY,4953,4953,0.00,0.00%,0
2,月曜日,L2_一般｜リースバック - LP07,0,26,0.00%,JPY,0,0,0.00,0,0
2,火曜日,L2_一般｜リースバック - LP07,4,44,9.09%,JPY,174,697,0.00,0.00%,0
2,水曜日,L2_一般｜リースバック - LP07,2,6,33.33%,JPY,648,1296,0.00,0.00%,0
2,木曜日,L2_一般｜リースバック - LP07,1,8,12.50%,JPY,698,698,0.00,0.00%,0
2,金曜日,L2_一般｜リースバック - LP07,0,5,0.00%,JPY,0,0,0.00,0,0
2,土曜日,L2_一般｜リースバック - LP07,1,17,5.88%,JPY,120,120,0.00,0.00%,0
2,日曜日,L2_一般｜リースバック - new,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,L2_一般｜リースバック - new,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,L2_一般｜リースバック - new 完全一致,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
2,水曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
2,木曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
2,金曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
2,土曜日,02_一般／リースバック-部分一致｜福岡,0,0,0,JPY,0,0,0.00,0,0
2,日曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
2,月曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
2,火曜日,02_一般／リースバック-部分一致｜リスタート,0,0,0,JPY,0,0,0.00,0,0
